source,target,prov,context,age,weight,date
https://dati.cortecostituzionale.it/ontology/Pronuncia/10/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,DIRITTO|FATTO,IT-COST-2015-10_DIRITTO_line-36_PAR-6.3|IT-COST-2015-10_FATTO_line-50_PAR-4.7,6946,2,2015-02-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/10/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/1995,DIRITTO|FATTO,IT-COST-2015-10_DIRITTO_line-36_PAR-6.3|IT-COST-2015-10_FATTO_line-50_PAR-4.7,7223,2,2015-02-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/10/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/34/1961,FATTO,IT-COST-2015-10_FATTO_line-51_PAR-4.7,19590,1,2015-02-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/10/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/341/2000,DIRITTO|FATTO,IT-COST-2015-10_DIRITTO_line-36_PAR-6.3|IT-COST-2015-10_FATTO_line-50_PAR-4.7,5315,2,2015-02-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/10/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/260/1990,DIRITTO,IT-COST-2015-10_DIRITTO_line-70_PAR-8,9028,1,2015-02-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/10/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/159/1985,DIRITTO|FATTO,IT-COST-2015-10_DIRITTO_line-36_PAR-6.3|IT-COST-2015-10_FATTO_line-50_PAR-4.7,10856,2,2015-02-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/10/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/223/2012,DIRITTO|DIRITTO|FATTO,IT-COST-2015-10_DIRITTO_line-32_PAR-6.2|IT-COST-2015-10_DIRITTO_line-34_PAR-6.2|IT-COST-2015-10_FATTO_line-49_PAR-4.7,853,3,2015-02-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/10/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/142/2014,DIRITTO|FATTO,IT-COST-2015-10_DIRITTO_line-39_PAR-6.5|IT-COST-2015-10_FATTO_line-55_PAR-5.2,259,2,2015-02-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/10/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/116/2013,DIRITTO|FATTO,IT-COST-2015-10_DIRITTO_line-34_PAR-6.2|IT-COST-2015-10_FATTO_line-54_PAR-5.1,616,2,2015-02-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/10/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/22/2012,DIRITTO,IT-COST-2015-10_DIRITTO_line-23_PAR-5,1091,1,2015-02-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/196/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/318/2004,FATTO,IT-COST-2022-196_FATTO_line-17_PAR-2.2,6473,1,2022-06-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/196/2022,https://dati.cortecostituzionale.it/ontology/Pronuncia/362/2000,FATTO|DIRITTO,IT-COST-2022-196_FATTO_line-23_PAR-2.4|IT-COST-2022-196_DIRITTO_line-15_PAR-2.1,8035,2,2022-06-23
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/68/1985,DIRITTO,IT-COST-1988-172_DIRITTO_line-4,1058,1,1988-01-28
https://dati.cortecostituzionale.it/ontology/Pronuncia/172/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,DIRITTO,IT-COST-1988-172_DIRITTO_line-2,3017,1,1988-01-28
https://dati.cortecostituzionale.it/ontology/Pronuncia/82/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1986,DIRITTO,IT-COST-1989-82_DIRITTO_line-15_PAR-8,1015,1,1989-02-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/82/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/490/1987,DIRITTO,IT-COST-1989-82_DIRITTO_line-16_PAR-8,449,1,1989-02-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/82/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/547/1987,DIRITTO|DIRITTO,IT-COST-1989-82_DIRITTO_line-16_PAR-8|IT-COST-1989-82_DIRITTO_line-16_PAR-8,442,2,1989-02-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/82/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/452/1987,DIRITTO,IT-COST-1989-82_DIRITTO_line-16_PAR-8,456,1,1989-02-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/82/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/330/1987,DIRITTO|DIRITTO|DIRITTO,IT-COST-1989-82_DIRITTO_line-16_PAR-8|IT-COST-1989-82_DIRITTO_line-16_PAR-8|IT-COST-1989-82_DIRITTO_line-16_PAR-8,498,3,1989-02-22
https://dati.cortecostituzionale.it/ontology/Pronuncia/291/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/141/2003,DIRITTO,IT-COST-2004-291_DIRITTO_line-4,461,1,2004-07-13
https://dati.cortecostituzionale.it/ontology/Pronuncia/32/1968,https://dati.cortecostituzionale.it/ontology/Pronuncia/30/1961,DIRITTO,IT-COST-1968-32_DIRITTO_line-8_PAR-2,2507,1,1968-04-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/366/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/360/2003,DIRITTO,IT-COST-2007-366_DIRITTO_line-15_PAR-4.3,1419,1,2007-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/366/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/210/2006,FATTO|DIRITTO,IT-COST-2007-366_FATTO_line-4_PAR-1|IT-COST-2007-366_DIRITTO_line-9_PAR-4.1,530,2,2007-10-24
https://dati.cortecostituzionale.it/ontology/Pronuncia/228/1984,https://dati.cortecostituzionale.it/ontology/Pronuncia/72/1982,DIRITTO,IT-COST-1984-228_DIRITTO_line-1,831,1,1984-07-13
https://dati.cortecostituzionale.it/ontology/Pronuncia/261/2020,https://dati.cortecostituzionale.it/ontology/Pronuncia/288/2019,DIRITTO,IT-COST-2020-261_DIRITTO_line-5,346,1,2020-11-04
https://dati.cortecostituzionale.it/ontology/Pronuncia/261/2020,https://dati.cortecostituzionale.it/ontology/Pronuncia/269/2015,DIRITTO,IT-COST-2020-261_DIRITTO_line-9,1813,1,2020-11-04
https://dati.cortecostituzionale.it/ontology/Pronuncia/261/2020,https://dati.cortecostituzionale.it/ontology/Pronuncia/53/2002,DIRITTO|FATTO,IT-COST-2020-261_DIRITTO_line-7|IT-COST-2020-261_FATTO_line-28,6838,2,2020-11-04
https://dati.cortecostituzionale.it/ontology/Pronuncia/261/2020,https://dati.cortecostituzionale.it/ontology/Pronuncia/115/2015,DIRITTO,IT-COST-2020-261_DIRITTO_line-2,1995,1,2020-11-04
https://dati.cortecostituzionale.it/ontology/Pronuncia/209/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/109/1973,DIRITTO,IT-COST-1988-209_DIRITTO_line-4_PAR-2.1,5348,1,1988-02-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/91/1972,https://dati.cortecostituzionale.it/ontology/Pronuncia/85/1969,DIRITTO,IT-COST-1972-91_DIRITTO_line-5_PAR-2,1127,1,1972-05-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/91/1972,https://dati.cortecostituzionale.it/ontology/Pronuncia/23/1968,DIRITTO,IT-COST-1972-91_DIRITTO_line-5_PAR-2,1492,1,1972-05-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/91/1972,https://dati.cortecostituzionale.it/ontology/Pronuncia/50/1965,DIRITTO,IT-COST-1972-91_DIRITTO_line-12_PAR-3,2518,1,1972-05-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/91/1972,https://dati.cortecostituzionale.it/ontology/Pronuncia/16/1965,DIRITTO,IT-COST-1972-91_DIRITTO_line-12_PAR-3,2605,1,1972-05-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/91/1972,https://dati.cortecostituzionale.it/ontology/Pronuncia/97/1968,DIRITTO,IT-COST-1972-91_DIRITTO_line-12_PAR-3,1408,1,1972-05-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/91/1972,https://dati.cortecostituzionale.it/ontology/Pronuncia/45/1964,DIRITTO,IT-COST-1972-91_DIRITTO_line-12_PAR-3,2893,1,1972-05-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/91/1972,https://dati.cortecostituzionale.it/ontology/Pronuncia/89/1966,DIRITTO|DIRITTO,IT-COST-1972-91_DIRITTO_line-12_PAR-3|IT-COST-1972-91_DIRITTO_line-15_PAR-3,2143,2,1972-05-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/91/1972,https://dati.cortecostituzionale.it/ontology/Pronuncia/30/1964,DIRITTO,IT-COST-1972-91_DIRITTO_line-5_PAR-2,2968,1,1972-05-10
https://dati.cortecostituzionale.it/ontology/Pronuncia/202/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/37/2004,FATTO,IT-COST-2007-202_FATTO_line-7_PAR-1.3,1239,1,2007-06-06
https://dati.cortecostituzionale.it/ontology/Pronuncia/320/2005,https://dati.cortecostituzionale.it/ontology/Pronuncia/416/2000,DIRITTO,IT-COST-2005-320_DIRITTO_line-10_PAR-2.2,1749,1,2005-07-13
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/296/2003,DIRITTO,IT-COST-2015-131_DIRITTO_line-24_PAR-3.2,4302,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/37/2004,DIRITTO,IT-COST-2015-131_DIRITTO_line-24_PAR-3.2,4180,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/298/2009,DIRITTO,IT-COST-2015-131_DIRITTO_line-24_PAR-3.2,2055,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/49/1972,DIRITTO,IT-COST-2015-131_DIRITTO_line-30_PAR-4,15819,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/10/2015,DIRITTO|DIRITTO|DIRITTO,IT-COST-2015-131_DIRITTO_line-15_PAR-2.3|IT-COST-2015-131_DIRITTO_line-18_PAR-2.3|IT-COST-2015-131_DIRITTO_line-28_PAR-4,146,3,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/348/2000,FATTO|DIRITTO,IT-COST-2015-131_FATTO_line-8_PAR-1.3|IT-COST-2015-131_DIRITTO_line-30_PAR-4,5460,2,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/123/2010,DIRITTO,IT-COST-2015-131_DIRITTO_line-24_PAR-3.2,1929,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/397/2005,DIRITTO,IT-COST-2015-131_DIRITTO_line-24_PAR-3.2,3542,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/216/2009,DIRITTO,IT-COST-2015-131_DIRITTO_line-24_PAR-3.2,2184,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2006,DIRITTO,IT-COST-2015-131_DIRITTO_line-24_PAR-3.2,3371,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/138/1999,DIRITTO,IT-COST-2015-131_DIRITTO_line-24_PAR-3.2,5920,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/198/1999,DIRITTO|FATTO,IT-COST-2015-131_DIRITTO_line-30_PAR-4|IT-COST-2015-131_FATTO_line-17_PAR-2,5884,2,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/265/2012,DIRITTO|FATTO|DIRITTO,IT-COST-2015-131_DIRITTO_line-30_PAR-4|IT-COST-2015-131_FATTO_line-12_PAR-1.3|IT-COST-2015-131_DIRITTO_line-35_PAR-5,951,3,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2013,DIRITTO,IT-COST-2015-131_DIRITTO_line-25_PAR-3.2,844,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/97/2013,DIRITTO|DIRITTO,IT-COST-2015-131_DIRITTO_line-24_PAR-3.2|IT-COST-2015-131_DIRITTO_line-25_PAR-3.2,775,2,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/2012,DIRITTO|DIRITTO,IT-COST-2015-131_DIRITTO_line-30_PAR-4|IT-COST-2015-131_DIRITTO_line-25_PAR-3.2,1126,2,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/241/2012,DIRITTO|DIRITTO|DIRITTO,IT-COST-2015-131_DIRITTO_line-30_PAR-4|IT-COST-2015-131_DIRITTO_line-24_PAR-3.2|IT-COST-2015-131_DIRITTO_line-25_PAR-3.2,979,3,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/145/2014,DIRITTO|DIRITTO,IT-COST-2015-131_DIRITTO_line-30_PAR-4|IT-COST-2015-131_DIRITTO_line-25_PAR-3.2,405,2,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/135/2012,FATTO|DIRITTO,IT-COST-2015-131_FATTO_line-17_PAR-2|IT-COST-2015-131_DIRITTO_line-25_PAR-3.2,1132,2,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/142/2012,DIRITTO,IT-COST-2015-131_DIRITTO_line-25_PAR-3.2,1126,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/207/2014,DIRITTO|FATTO|DIRITTO|DIRITTO,IT-COST-2015-131_DIRITTO_line-14_PAR-2.2|IT-COST-2015-131_FATTO_line-21_PAR-3|IT-COST-2015-131_DIRITTO_line-25_PAR-3.2|IT-COST-2015-131_DIRITTO_line-9_PAR-2.1,356,4,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/131/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/99/2012,DIRITTO,IT-COST-2015-131_DIRITTO_line-25_PAR-3.2,1173,1,2015-05-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/246/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/385/1989,DIRITTO,IT-COST-1993-246_DIRITTO_line-1,1413,1,1993-05-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/246/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/817/1988,DIRITTO,IT-COST-1993-246_DIRITTO_line-1,1770,1,1993-05-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/246/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/108/1988,DIRITTO,IT-COST-1993-246_DIRITTO_line-1,1940,1,1993-05-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/246/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/1038/1988,DIRITTO,IT-COST-1993-246_DIRITTO_line-1,1646,1,1993-05-05
https://dati.cortecostituzionale.it/ontology/Pronuncia/179/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/222/1989,DIRITTO,IT-COST-1992-179_DIRITTO_line-1,1091,1,1992-04-02
https://dati.cortecostituzionale.it/ontology/Pronuncia/88/1982,https://dati.cortecostituzionale.it/ontology/Pronuncia/32/1968,FATTO,IT-COST-1982-88_FATTO_line-10,5135,1,1982-04-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/88/1982,https://dati.cortecostituzionale.it/ontology/Pronuncia/8/1973,FATTO,IT-COST-1982-88_FATTO_line-11,3368,1,1982-04-27
https://dati.cortecostituzionale.it/ontology/Pronuncia/25/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/287/1996,DIRITTO,IT-COST-2000-25_DIRITTO_line-15_PAR-6,1292,1,2000-01-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/25/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/50/1994,DIRITTO,IT-COST-2000-25_DIRITTO_line-11_PAR-4,2172,1,2000-01-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/25/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/400/1994,DIRITTO,IT-COST-2000-25_DIRITTO_line-11_PAR-4,1899,1,2000-01-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/25/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1994,DIRITTO,IT-COST-2000-25_DIRITTO_line-11_PAR-4,2025,1,2000-01-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/25/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/104/1985,DIRITTO,IT-COST-2000-25_DIRITTO_line-13_PAR-4,5406,1,2000-01-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/25/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/120/1972,DIRITTO,IT-COST-2000-25_DIRITTO_line-13_PAR-4,10074,1,2000-01-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/25/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1986,DIRITTO|DIRITTO|FATTO,IT-COST-2000-25_DIRITTO_line-4_PAR-2|IT-COST-2000-25_DIRITTO_line-10_PAR-4|IT-COST-2000-25_FATTO_line-2_PAR-1,4960,3,2000-01-20
https://dati.cortecostituzionale.it/ontology/Pronuncia/362/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/61/1987,DIRITTO|FATTO,IT-COST-1993-362_DIRITTO_line-10_PAR-4|IT-COST-1993-362_FATTO_line-6_PAR-2,2342,2,1993-06-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/362/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/87/1987,DIRITTO|FATTO,IT-COST-1993-362_DIRITTO_line-10_PAR-4|IT-COST-1993-362_FATTO_line-6_PAR-2,2313,2,1993-06-11
https://dati.cortecostituzionale.it/ontology/Pronuncia/317/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1998,DIRITTO|DIRITTO,IT-COST-1998-317_DIRITTO_line-2|IT-COST-1998-317_DIRITTO_line-4,97,2,1998-07-09
https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1978,DIRITTO,IT-COST-1983-239_DIRITTO_line-4_PAR-3,1999,1,1983-07-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/67/1978,DIRITTO,IT-COST-1983-239_DIRITTO_line-4_PAR-3,1902,1,1983-07-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/39/1980,DIRITTO,IT-COST-1983-239_DIRITTO_line-4_PAR-3,1217,1,1983-07-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/60/1981,DIRITTO,IT-COST-1983-239_DIRITTO_line-4_PAR-3,839,1,1983-07-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/148/1980,DIRITTO,IT-COST-1983-239_DIRITTO_line-4_PAR-3,985,1,1983-07-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/8/1978,DIRITTO|DIRITTO,IT-COST-1983-239_DIRITTO_line-4_PAR-3|IT-COST-1983-239_DIRITTO_line-4_PAR-3,1999,2,1983-07-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/8/1983,DIRITTO,IT-COST-1983-239_DIRITTO_line-4_PAR-3,182,1,1983-07-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/121/1982,DIRITTO|DIRITTO,IT-COST-1983-239_DIRITTO_line-4_PAR-3|IT-COST-1983-239_DIRITTO_line-4_PAR-3,382,2,1983-07-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,DIRITTO|FATTO|DIRITTO|DIRITTO|DIRITTO|DIRITTO|DIRITTO|DIRITTO|DIRITTO,IT-COST-1983-239_DIRITTO_line-7_PAR-4|IT-COST-1983-239_FATTO_line-5_PAR-1|IT-COST-1983-239_DIRITTO_line-8_PAR-5|IT-COST-1983-239_DIRITTO_line-12_PAR-7|IT-COST-1983-239_DIRITTO_line-9_PAR-6|IT-COST-1983-239_DIRITTO_line-4_PAR-3|IT-COST-1983-239_DIRITTO_line-5_PAR-3|IT-COST-1983-239_DIRITTO_line-18_PAR-10|IT-COST-1983-239_DIRITTO_line-13_PAR-7,1355,9,1983-07-15
https://dati.cortecostituzionale.it/ontology/Pronuncia/95/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/323/2001,DIRITTO,IT-COST-2002-95_DIRITTO_line-2,257,1,2002-04-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/95/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/96/2001,DIRITTO|FATTO|DIRITTO,IT-COST-2002-95_DIRITTO_line-2|IT-COST-2002-95_FATTO_line-8|IT-COST-2002-95_DIRITTO_line-4,371,3,2002-04-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/381/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/297/2003,DIRITTO|FATTO,IT-COST-2004-381_DIRITTO_line-18_PAR-8|IT-COST-2004-381_FATTO_line-48_PAR-10,445,2,2004-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/381/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/311/2003,FATTO|DIRITTO|DIRITTO,IT-COST-2004-381_FATTO_line-48_PAR-10|IT-COST-2004-381_DIRITTO_line-18_PAR-8|IT-COST-2004-381_DIRITTO_line-8_PAR-6,426,3,2004-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/381/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/29/2004,DIRITTO,IT-COST-2004-381_DIRITTO_line-8_PAR-6,326,1,2004-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/381/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/37/2004,DIRITTO|FATTO|DIRITTO,IT-COST-2004-381_DIRITTO_line-18_PAR-8|IT-COST-2004-381_FATTO_line-45_PAR-9|IT-COST-2004-381_DIRITTO_line-11_PAR-7,323,3,2004-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/381/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/241/2004,FATTO|DIRITTO|DIRITTO|DIRITTO|DIRITTO,IT-COST-2004-381_FATTO_line-49_PAR-10|IT-COST-2004-381_DIRITTO_line-14_PAR-7|IT-COST-2004-381_DIRITTO_line-18_PAR-8|IT-COST-2004-381_DIRITTO_line-10_PAR-7|IT-COST-2004-381_DIRITTO_line-11_PAR-7,148,5,2004-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/381/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/296/2003,DIRITTO|DIRITTO,IT-COST-2004-381_DIRITTO_line-18_PAR-8|IT-COST-2004-381_DIRITTO_line-10_PAR-7,445,2,2004-12-01
https://dati.cortecostituzionale.it/ontology/Pronuncia/238/1984,https://dati.cortecostituzionale.it/ontology/Pronuncia/214/1982,FATTO,IT-COST-1984-238_FATTO_line-14,599,1,1984-07-13
https://dati.cortecostituzionale.it/ontology/Pronuncia/211/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1998,DIRITTO,IT-COST-1999-211_DIRITTO_line-1,455,1,1999-05-26
https://dati.cortecostituzionale.it/ontology/Pronuncia/211/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/470/1998,DIRITTO,IT-COST-1999-211_DIRITTO_line-1,155,1,1999-05-26
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1970,https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1970,DIRITTO,IT-COST-1970-44_DIRITTO_line-3_PAR-2,47,1,1970-03-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1970,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1961,DIRITTO,IT-COST-1970-44_DIRITTO_line-2_PAR-2,3279,1,1970-03-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1970,https://dati.cortecostituzionale.it/ontology/Pronuncia/87/1962,DIRITTO,IT-COST-1970-44_DIRITTO_line-2_PAR-2,2816,1,1970-03-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1970,https://dati.cortecostituzionale.it/ontology/Pronuncia/86/1962,FATTO|DIRITTO,IT-COST-1970-44_FATTO_line-6|IT-COST-1970-44_DIRITTO_line-2_PAR-2,2814,2,1970-03-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/596/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/418/1987,DIRITTO,IT-COST-1988-596_DIRITTO_line-2,194,1,1988-05-12
https://dati.cortecostituzionale.it/ontology/Pronuncia/137/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/982/1988,DIRITTO,IT-COST-1997-137_DIRITTO_line-9_PAR-3,3131,1,1997-05-08
https://dati.cortecostituzionale.it/ontology/Pronuncia/207/2021,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/1982,DIRITTO,IT-COST-2021-207_DIRITTO_line-47_PAR-4.2,14339,1,2021-10-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/207/2021,https://dati.cortecostituzionale.it/ontology/Pronuncia/285/2004,DIRITTO,IT-COST-2021-207_DIRITTO_line-47_PAR-4.2,6302,1,2021-10-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/207/2021,https://dati.cortecostituzionale.it/ontology/Pronuncia/370/1999,DIRITTO,IT-COST-2021-207_DIRITTO_line-47_PAR-4.2,8129,1,2021-10-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/207/2021,https://dati.cortecostituzionale.it/ontology/Pronuncia/134/1982,DIRITTO,IT-COST-2021-207_DIRITTO_line-47_PAR-4.2,14352,1,2021-10-07
https://dati.cortecostituzionale.it/ontology/Pronuncia/207/2021,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/2016,DIRITTO,IT-COST-2021-207_DIRITTO_line-47_PAR-4.2,1988,1,2021-10-07
