source,target,date,age,weight
https://dati.cortecostituzionale.it/ontology/Pronuncia/41/1999,https://dati.cortecostituzionale.it/ontology/Pronuncia/99/1968,1999-02-22,11192,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/41/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2001,2004-01-20,985,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/41/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/155/2005,2008-02-25,1057,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/41/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/180/2007,2008-02-25,278,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/41/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/216/2004,2008-02-25,1330,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/41/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/428/2006,2008-02-25,446,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/410/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/108/1983,1988-03-24,1801,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/410/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/134/1982,1988-03-24,2087,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/410/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/301/1987,1988-03-24,307,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/410/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/86/1985,1988-03-24,1093,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/410/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/14/1995,1995-07-20,189,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/410/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/200/1987,1995-07-20,2981,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/410/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/315/1994,1995-07-20,378,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/410/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/406/1993,2002-07-10,3169,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/410/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/62/1998,2002-07-10,1581,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/410/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/107/2007,2007-11-21,247,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/411/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/362/1993,1993-11-12,154,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1986,2000-07-13,5130,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/25/2000,2000-07-13,175,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/289/1994,2000-07-13,2201,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/328/1994,2000-07-13,2198,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/400/1994,2000-07-13,2072,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/241/2004,2006-12-04,879,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/29/2004,2006-12-04,1056,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/296/2003,2006-12-04,1169,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/297/2003,2006-12-04,1169,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/311/2003,2006-12-04,1159,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/335/2005,2006-12-04,508,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/37/2004,2006-12-04,1049,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/381/2004,2006-12-04,733,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/397/2005,2006-12-04,418,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/412/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/431/2004,2006-12-04,718,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/102/1993,1993-11-05,240,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/279/1993,1993-11-05,161,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/302/1993,1993-11-05,134,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/241/2004,2006-12-04,879,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/29/2004,2006-12-04,1056,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/296/2003,2006-12-04,1169,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/297/2003,2006-12-04,1169,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/311/2003,2006-12-04,1159,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/335/2005,2006-12-04,508,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/37/2004,2006-12-04,1049,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/381/2004,2006-12-04,733,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/397/2005,2006-12-04,418,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/413/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/431/2004,2006-12-04,718,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/415/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/358/1994,1996-12-12,877,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/415/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1964,1996-12-12,11879,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/415/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/444/1995,1996-12-12,421,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/415/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/93/1964,1996-12-12,11711,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/415/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/229/1999,2001-12-03,910,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/416/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1986,1989-07-06,1202,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/416/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/128/1986,1989-07-06,1142,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/416/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/83/1989,1989-07-06,134,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/416/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/32/1976,2000-09-28,8995,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/416/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/33/1981,2000-09-28,7168,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/416/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/539/1987,2000-09-28,4689,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/417/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/189/1974,2001-12-03,10034,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/417/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/511/1989,2001-12-03,4401,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/418/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/2/1984,1987-11-11,1394,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/418/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/10/1999,2000-09-28,619,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/418/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1989,2000-09-28,4224,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/418/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,2000-09-28,1017,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/418/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/54/1999,2000-09-28,582,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/418/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/37/2004,2008-12-03,1779,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/418/2008,https://dati.cortecostituzionale.it/ontology/Pronuncia/451/2007,2008-12-03,357,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1957,https://dati.cortecostituzionale.it/ontology/Pronuncia/12/1957,1957-03-01,42,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1957,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1957,1957-03-01,43,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/10/1969,1969-03-13,42,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/155/1963,1969-03-13,1925,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1980,https://dati.cortecostituzionale.it/ontology/Pronuncia/103/1967,1980-03-25,4656,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1980,https://dati.cortecostituzionale.it/ontology/Pronuncia/109/1967,1980-03-25,4656,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1980,https://dati.cortecostituzionale.it/ontology/Pronuncia/120/1972,1980-03-25,2833,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1980,https://dati.cortecostituzionale.it/ontology/Pronuncia/200/1976,1980-03-25,1349,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1980,https://dati.cortecostituzionale.it/ontology/Pronuncia/99/1968,1980-03-25,4284,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/178/1986,1992-01-22,2035,6
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/231/1991,1992-01-22,245,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/373/1988,1992-01-22,1400,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/400/1987,1992-01-22,1533,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/513/1990,1992-01-22,464,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1992,https://dati.cortecostituzionale.it/ontology/Pronuncia/877/1988,1992-01-22,1294,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1998,https://dati.cortecostituzionale.it/ontology/Pronuncia/175/1986,1998-02-25,4261,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/347/2000,2001-02-05,208,4
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/348/2000,2001-02-05,208,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/429/1996,2001-02-05,1516,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/430/1996,2001-02-05,1516,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2001,https://dati.cortecostituzionale.it/ontology/Pronuncia/98/2000,2001-02-05,306,8
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/135/2012,2013-03-11,294,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/2012,2013-03-11,292,5
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/152/2011,2013-03-11,693,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/288/2001,2013-03-11,4260,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/347/2000,2013-03-11,4625,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/348/2000,2013-03-11,4625,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/73/2005,2013-03-11,2954,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2013,https://dati.cortecostituzionale.it/ontology/Pronuncia/98/2000,2013-03-11,4723,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/42/2015,https://dati.cortecostituzionale.it/ontology/Pronuncia/50/2014,2015-02-25,352,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/420/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/180/2007,2007-11-22,183,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/420/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/181/2007,2007-11-22,183,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/420/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/297/2004,2007-11-22,1227,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/420/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/333/2001,2007-11-22,2250,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/420/2007,https://dati.cortecostituzionale.it/ontology/Pronuncia/940/1988,2007-11-22,7076,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/423/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/126/1979,1991-11-18,4394,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/423/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/239/1983,1991-11-18,3048,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/423/1991,https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1966,1991-11-18,9329,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/423/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/227/1994,1996-12-12,931,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/156/1987,1987-11-12,190,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/103/2002,2002-10-07,182,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/111/1997,2002-10-07,2007,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/143/1995,2002-10-07,2713,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/156/2001,2002-10-07,515,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/159/1985,2002-10-07,6363,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1996,2002-10-07,2448,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/2002,https://dati.cortecostituzionale.it/ontology/Pronuncia/286/2001,2002-10-07,459,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/427/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/288/1986,1987-11-12,328,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/427/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,1987-11-12,2057,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/427/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/68/1986,1987-11-12,603,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/427/1994,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1992,1994-12-05,1048,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/428/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1982,1987-11-12,2057,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/428/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/68/1986,1987-11-12,603,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/428/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/959/1988,1989-07-18,295,9
https://dati.cortecostituzionale.it/ontology/Pronuncia/428/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/174/2001,2006-12-06,2023,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/428/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/216/2004,2006-12-06,884,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/428/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/229/1999,2006-12-06,2739,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/428/2006,https://dati.cortecostituzionale.it/ontology/Pronuncia/313/2002,2006-12-06,1630,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/43/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/10/1969,1969-03-13,42,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/43/1975,https://dati.cortecostituzionale.it/ontology/Pronuncia/279/1974,1975-02-20,77,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/43/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/214/1974,2010-02-08,13010,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/43/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/321/2009,2010-02-08,70,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/43/2010,https://dati.cortecostituzionale.it/ontology/Pronuncia/63/1977,2010-02-08,11989,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/43/2014,https://dati.cortecostituzionale.it/ontology/Pronuncia/41/2008,2014-02-26,2193,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/392/1993,1995-09-06,672,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/476/1994,1995-09-06,265,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/145/1990,2000-10-09,3869,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/18/2000,2000-10-09,271,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/305/1985,2000-10-09,5438,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/322/1992,2000-10-09,3024,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/494/1991,2000-10-09,3218,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/545/1987,2000-10-09,4700,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/871/1988,2000-10-09,4478,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/167/1986,1987-10-28,490,5
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1987,https://dati.cortecostituzionale.it/ontology/Pronuncia/174/1987,1987-10-28,174,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/151/1981,1996-12-12,5629,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/20/1992,1996-12-12,1786,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/202/1989,1996-12-12,2803,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/333/1989,1996-12-12,2765,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/387/1989,1996-12-12,2718,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1996,https://dati.cortecostituzionale.it/ontology/Pronuncia/56/1994,1996-12-12,1037,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/108/1983,1997-12-16,5355,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1989,1997-12-16,3207,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/113/1996,1997-12-16,628,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/151/1982,1997-12-16,5639,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/475/1994,1997-12-16,1097,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/52/1988,1997-12-16,3624,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1997,https://dati.cortecostituzionale.it/ontology/Pronuncia/86/1985,1997-12-16,4647,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/296/2003,2004-12-16,451,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/311/2003,2004-12-16,441,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/37/2004,2004-12-16,331,3
https://dati.cortecostituzionale.it/ontology/Pronuncia/432/1988,https://dati.cortecostituzionale.it/ontology/Pronuncia/349/1987,1988-03-24,161,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/432/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/296/2003,2004-12-16,451,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/432/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/297/2003,2004-12-16,451,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/432/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/311/2003,2004-12-16,441,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/433/2000,https://dati.cortecostituzionale.it/ontology/Pronuncia/322/1992,2000-10-12,3027,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/433/2004,https://dati.cortecostituzionale.it/ontology/Pronuncia/107/2003,2004-12-16,631,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/435/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/1077/1988,1989-07-18,236,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/437/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/376/1989,1989-07-18,15,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/437/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/256/1992,1993-12-01,548,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/437/1993,https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1987,1993-12-01,2226,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/437/1995,https://dati.cortecostituzionale.it/ontology/Pronuncia/318/1995,1995-09-06,70,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/439/1989,https://dati.cortecostituzionale.it/ontology/Pronuncia/247/1989,1989-07-18,64,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1957,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1957,1957-03-07,6,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1957,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1957,1957-03-07,49,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1966,https://dati.cortecostituzionale.it/ontology/Pronuncia/45/1964,1966-05-04,699,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1966,https://dati.cortecostituzionale.it/ontology/Pronuncia/81/1958,1966-05-04,2694,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1966,https://dati.cortecostituzionale.it/ontology/Pronuncia/9/1959,1966-05-04,2619,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/10/1969,1969-03-13,42,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/103/1964,1969-03-13,1561,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/12/1957,1969-03-13,4437,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/132/1963,1969-03-13,2079,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/41/1957,1969-03-13,4395,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1969,https://dati.cortecostituzionale.it/ontology/Pronuncia/42/1957,1969-03-13,4395,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1970,https://dati.cortecostituzionale.it/ontology/Pronuncia/13/1970,1970-03-12,42,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1970,https://dati.cortecostituzionale.it/ontology/Pronuncia/21/1961,1970-03-12,3275,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1970,https://dati.cortecostituzionale.it/ontology/Pronuncia/86/1962,1970-03-12,2809,2
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/1970,https://dati.cortecostituzionale.it/ontology/Pronuncia/87/1962,1970-03-12,2809,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/2014,https://dati.cortecostituzionale.it/ontology/Pronuncia/145/2008,2014-03-10,2133,1
https://dati.cortecostituzionale.it/ontology/Pronuncia/44/2014,https://dati.cortecostituzionale.it/ontology/Pronuncia/152/2011,2014-03-10,1057,1
